customer_id,buyer_business_type,district_id,district_name_ar,city_name_en,area_name_ar,geo_latitude,geo_longitude,registration_date,avg_ticket_size,number_of_transactions,number_of_cancelled_transactions,last_order_date,total_orders_amount
19045,كشك,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1432,31.2776,2020-08-16,952.9733333333332,3,1,2021-02-06,2858.9199999999996
20251,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.08215,31.33147,2020-08-29,NA,NA,NA,NA,NA
20939,سوبر ماركت,100140,مصر القديمة,Cairo,السيدة زينب,30.02683,31.24104,2020-09-05,6335.416666666667,3,2,2021-02-22,19006.25
23528,سوبر ماركت,100119,فيصل,Giza,NA,30.00892,31.16585,2020-09-22,NA,NA,NA,NA,NA
23758,سوبر ماركت,100123,الهرم,Giza,كفر الجبل,29.96698,31.15554,2020-09-23,NA,NA,NA,NA,NA
23845,اخري,100126,امبابة,Giza,المنيره,30.08015,31.1971,2020-09-23,769.7679999999999,5,1,2020-09-27,3848.8399999999997
33025,سوبر ماركت,100140,مصر القديمة,Cairo,السيدة زينب,31.24962,30.03948,2020-10-25,739.4499999999999,2,1,2020-12-18,1478.8999999999999
11696,سوبر ماركت,100157,بولاق الدكرور,Giza,الشوربجي,30.0301,31.1867,2020-06-21,1301.8077142857142,35,8,2021-03-02,45563.27
23903,قهوه,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.12533,31.25537,2020-09-23,NA,NA,NA,NA,NA
6725,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.85142,31.31509,2020-05-17,987.67,1,0,2020-07-16,987.67
10409,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.0532,31.3932,2020-06-13,1580.465,6,1,2020-10-10,9482.789999999999
11614,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,30.11195,31.29566,2020-06-20,NA,NA,NA,NA,NA
13229,اخري,100125,حلوان,Cairo,حدايق حلوان,30.1564,31.36955,2020-02-04,3131.477142857143,7,3,2020-09-06,21920.34
668,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-20,NA,NA,NA,NA,NA
695,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-20,NA,NA,NA,NA,NA
710,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-21,NA,NA,NA,NA,NA
741,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-01-21,6485.67,1,0,2020-03-21,6485.67
750,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-01-21,NA,NA,NA,NA,NA
755,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-21,NA,NA,NA,NA,NA
762,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-21,NA,NA,NA,NA,NA
771,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-01-21,NA,NA,NA,NA,NA
965,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-25,NA,NA,NA,NA,NA
968,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-27,NA,NA,NA,NA,NA
1028,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-20,NA,NA,NA,NA,NA
1091,اخري,100140,مصر القديمة,Cairo,مصر القديمة,NA,NA,2020-01-22,NA,NA,NA,NA,NA
1431,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-25,NA,NA,NA,NA,NA
1918,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
2632,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2638,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-02-04,3742.7866666666664,3,1,2020-03-25,11228.359999999999
2645,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2670,اخري,100128,المعادي,Cairo,NA,NA,NA,2020-02-05,NA,NA,NA,NA,NA
2671,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-06,NA,NA,NA,NA,NA
2677,اخري,100128,المعادي,Cairo,دار السلام,NA,NA,2020-02-06,NA,NA,NA,NA,NA
2679,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-06,NA,NA,NA,NA,NA
2696,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-02-20,3168.64,3,2,2020-04-21,9505.92
2698,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-25,NA,NA,NA,NA,NA
2701,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-25,NA,NA,NA,NA,NA
3113,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3117,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-07-12,2455.1099999999997,3,0,2021-02-22,7365.329999999999
3122,اخري,100151,عزبة النخل,Cairo,عزبة النخل,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3123,اخري,100000,Others,Cairo,Others,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3127,اخري,100134,مدينه نصر,Cairo,NA,NA,NA,2020-07-12,2872.386666666666,6,4,2021-02-22,17234.319999999996
3128,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3130,اخري,100000,Others,Cairo,Others,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3132,سوبر ماركت,100103,التجمع الخامس,Cairo,التجمع الخامس,30.1563,31.3695,2020-07-12,5842.888,10,4,2020-09-28,58428.88
3136,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3137,اخري,100128,المعادي,Cairo,طرة,NA,NA,2020-07-12,4885.776666666667,3,2,2020-04-23,14657.33
3142,اخري,100000,Others,Cairo,Others,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3143,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3144,اخري,100202,جسر السويس,Cairo,جسر السويس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3146,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3150,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3151,اخري,100000,Others,Cairo,Others,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3152,اخري,100000,Others,Cairo,Others,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3154,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,4653.113333333334,3,2,2020-08-12,13959.34
3157,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,908.21,1,1,2020-06-21,908.21
3161,اخري,100193,مصر الجديدة,Cairo,مصر الجديدة,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3163,اخري,100128,المعادي,Cairo,حدائق المعادي,NA,NA,2020-07-12,NA,NA,NA,NA,NA
3166,اخري,100107,عين شمس,Cairo,شارع العشرين,NA,NA,2020-07-12,1278.5,1,1,2020-04-28,1278.5
3216,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-04-05,NA,NA,NA,NA,NA
5595,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.03988,31.17778,2020-05-12,NA,NA,NA,NA,NA
6265,سوبر ماركت,100125,حلوان,Cairo,حلوان,31.32172,29.85146,2020-05-16,728.52,3,2,2020-10-11,2185.56
6334,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.85687,31.32138,2020-05-16,NA,NA,NA,NA,NA
6659,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.84656,31.31213,2020-05-17,NA,NA,NA,NA,NA
6669,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.03988,31.17775,2020-05-17,NA,NA,NA,NA,NA
6828,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.8439,31.32387,2020-05-17,NA,NA,NA,NA,NA
7170,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,29.96246,31.22828,2020-05-19,NA,NA,NA,NA,NA
9652,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,30.09153,31.28195,2020-06-09,NA,NA,NA,NA,NA
9782,سوبر ماركت,100126,امبابة,Giza,الكيت كات,30.08539,31.20846,2020-06-10,837.895,2,0,2021-02-27,1675.79
10840,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.0509,31.39019,2020-06-15,2748.29,1,1,2020-07-06,2748.29
11619,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الجنوبية,30.1118,31.29731,2020-06-20,NA,NA,NA,NA,NA
12520,سوبر ماركت,100128,المعادي,Cairo,دار السلام,29.9829,31.25956,2020-07-01,NA,NA,NA,NA,NA
12522,سوبر ماركت,100128,المعادي,Cairo,دار السلام,29.98296,31.25938,2020-07-01,NA,NA,NA,NA,NA
13082,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-21,NA,NA,NA,NA,NA
13087,اخري,100128,المعادي,Cairo,حدائق المعادي,NA,NA,2020-01-21,NA,NA,NA,NA,NA
13093,اخري,100125,حلوان,Cairo,حدايق حلوان,NA,NA,2020-01-21,861.16,1,1,2020-03-25,861.16
13094,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-21,NA,NA,NA,NA,NA
13101,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-22,NA,NA,NA,NA,NA
13127,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-01-23,NA,NA,NA,NA,NA
13140,اخري,100128,المعادي,Cairo,حدائق المعادي,NA,NA,2020-01-23,826,1,0,2020-09-23,826
13168,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-27,3499.3439999999996,5,2,2020-07-19,17496.719999999998
13172,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-01-28,NA,NA,NA,NA,NA
13196,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-01-29,NA,NA,NA,NA,NA
13227,اخري,100128,المعادي,Cairo,طرة,NA,NA,2020-02-04,7688.48,3,1,2020-04-19,23065.44
13228,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-02-04,NA,NA,NA,NA,NA
13231,اخري,100125,حلوان,Cairo,المعصرة,NA,NA,2020-02-04,NA,NA,NA,NA,NA
13235,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
13245,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-02-04,NA,NA,NA,NA,NA
13262,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-25,NA,NA,NA,NA,NA
13263,اخري,100107,عين شمس,Cairo,احمد عصمت,NA,NA,2020-02-25,4152.581999999999,5,1,2020-05-13,20762.909999999996
13381,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
13385,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
13387,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,NA,NA,NA,NA,NA
13388,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,5144.64,1,1,2020-05-03,5144.64
13393,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-07-12,NA,NA,NA,NA,NA
13395,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-07-12,1694.745,2,2,2020-04-09,3389.49
14856,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.84521,31.31502,2020-05-17,NA,NA,NA,NA,NA
14862,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.8471,31.31467,2020-05-17,NA,NA,NA,NA,NA
14912,سوبر ماركت,100125,حلوان,Cairo,حلوان,31.32272,29.84384,2020-05-17,2340.67,1,0,2020-06-13,2340.67
16122,سوبر ماركت,100119,فيصل,Giza,منشأة البكاري,30.01537,31.14044,2020-06-25,1640,1,0,2020-06-25,1640
16880,سوبر ماركت,100123,الهرم,Giza,الهرم,30.0006,31.17835,2020-07-21,NA,NA,NA,NA,NA
17325,سوبر ماركت,100123,الهرم,Giza,الطالبية,30.00058,31.18117,2020-07-25,NA,NA,NA,NA,NA
17419,سوبر ماركت,100123,الهرم,Giza,الهرم,30.0037,31.19087,2020-07-26,NA,NA,NA,NA,NA
12125,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.04625,31.3758,2020-06-24,1757.5849999999998,4,1,2021-02-07,7030.339999999999
13230,اخري,100125,حلوان,Cairo,حدايق حلوان,NA,NA,2020-02-04,1949.9,2,0,2020-11-01,3899.8
638,اخري,100128,المعادي,Cairo,البساتين,29.9848,31.2682,2020-01-20,1100.002,5,1,2021-02-13,5500.009999999999
697,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-20,3327.58,4,2,2020-10-31,13310.32
1935,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-30,NA,NA,NA,NA,NA
3126,اخري,100128,المعادي,Cairo,NA,NA,NA,2020-07-12,2668.8399999999997,5,1,2021-03-04,13344.199999999999
3343,سوبر ماركت,100134,مدينه نصر,Cairo,NA,30.0544,31.3933,2020-04-14,5000.115714285714,21,15,2021-02-24,105002.43
13252,اخري,100128,المعادي,Cairo,المعادي,29.9754,31.30545,2020-02-05,6999.5926086956515,23,8,2021-02-21,160990.62999999998
674,اخري,100125,حلوان,Cairo,حلوان,NA,NA,2020-01-20,NA,NA,NA,NA,NA
56,عطارة,100157,بولاق الدكرور,Giza,زنين,30.03715,31.1845,2020-07-06,578.7066666666666,3,0,2021-03-04,1736.12
2755,عطارة,100151,عزبة النخل,Cairo,عزبة النخل,30.14492,31.32496,2020-03-17,1969.44,4,2,2021-03-04,7877.76
3337,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.05965,31.38175,2020-04-14,2146.1452631578945,19,8,2020-10-12,40776.759999999995
3602,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,29.96634,31.17547,2020-04-23,2964.005,10,3,2021-01-28,29640.05
3771,كشك,100150,الوايلي,Cairo,الأميرية الجنوبية,30.1069,31.2871,2020-04-29,1959.798,5,2,2020-10-15,9798.99
4179,سوبر ماركت,100110,المرج,Cairo,المرج,30.13995,31.35255,2020-05-05,2110.5499999999997,6,2,2021-02-22,12663.3
4895,سوبر ماركت,100119,فيصل,Giza,فيصل,30.01555,31.18465,2020-05-09,8427.27,1,1,2020-08-10,8427.27
5144,سوبر ماركت,100119,فيصل,Giza,العشرين,30.02045,31.18795,2020-05-10,991.332,5,0,2021-03-03,4956.66
5502,سوبر ماركت,100122,حدائق القبة,Cairo,المطريه,30.0778,31.2749,2020-05-12,454.75,2,0,2020-10-06,909.5
6321,كشك,100172,بهتيم,Cairo,بهتيم,30.13875,31.2816,2020-05-16,NA,NA,NA,NA,NA
6537,سوبر ماركت,100110,المرج,Cairo,المرج القديمة,29.96846,31.20554,2020-05-17,NA,NA,NA,NA,NA
6637,سوبر ماركت,100162,الوراق,Giza,وراق العرب,31.20624,30.10435,2020-05-17,535.33,1,0,2020-10-17,535.33
6932,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.1639,31.33762,2020-05-18,216,1,1,2020-05-31,216
7479,كشك,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.09487,31.27038,2020-05-21,2515.66,1,1,2020-08-09,2515.66
7637,سوبر ماركت,100144,زهراء المعادي,Cairo,زهراء المعادي,29.96395,31.31065,2020-05-28,612.612,5,1,2021-03-04,3063.06
7769,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,30.07265,31.20647,2020-05-30,416.695,2,0,2020-10-19,833.39
8183,عطارة,100157,بولاق الدكرور,Giza,ابو اتاته,30.03711,31.18692,2020-06-03,NA,NA,NA,NA,NA
8599,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.98475,31.20844,2020-06-07,614.5,4,3,2020-07-20,2458
8882,سوبر ماركت,100123,الهرم,Giza,الهرم,29.99781,31.16997,2020-06-07,260,1,0,2020-09-13,260
9093,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية ,30.01,31.19265,2020-06-08,878.15,3,0,2021-01-31,2634.45
9987,عطارة,100112,العمرانية,Giza,العمرانية الغربية,29.9932,31.1941,2020-06-10,NA,NA,NA,NA,NA
10382,سوبر ماركت,100131,المطرية,Cairo,المطريه,31.18203,30.05481,2020-06-13,987.5477777777776,18,4,2021-03-06,17775.859999999997
10566,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0354,31.19425,2020-06-14,NA,NA,NA,NA,NA
10598,سوبر ماركت,100179,بشتيل,Giza,بشتيل,30.08235,31.18945,2020-06-14,702.8249999999999,8,4,2021-02-11,5622.5999999999995
10901,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.8846,31.2912,2020-06-15,2876.9024999999997,8,4,2020-07-29,23015.219999999998
11277,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.83485,31.35103,2020-06-17,NA,NA,NA,NA,NA
11746,سوبر ماركت,100119,فيصل,Giza,المساحة,30.0184,31.18455,2020-06-21,1506.4266666666665,3,1,2021-02-06,4519.28
11858,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.03675,31.1865,2020-06-22,922.9633333333331,9,2,2021-03-15,8306.669999999998
11996,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.98235,31.20613,2020-06-24,NA,NA,NA,NA,NA
12151,سوبر ماركت,100101,١٥ مايو,Cairo,١٥ مايو,29.82019,31.37371,2020-06-25,1255.62,1,0,2020-07-07,1255.62
12156,سوبر ماركت,100166,صفط اللبن,Giza,صفط اللبن,30.0313,31.1705,2020-06-25,1514.7299999999998,3,1,2020-10-14,4544.19
12734,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.13809,31.32007,2020-07-04,680.6266666666667,6,3,2021-02-23,4083.7599999999998
12755,سوبر ماركت,100126,امبابة,Giza,المنيره,30.0721,31.20515,2020-07-04,2801.83375,8,2,2021-03-02,22414.67
13665,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,30.00395,31.20538,2020-04-28,522.92,2,0,2020-10-12,1045.84
14918,سوبر ماركت,100123,الهرم,Giza,المريوطية هرم,31.20885,30.01306,2020-05-17,260,1,0,2020-09-22,260
14953,سوبر ماركت,100122,حدائق القبة,Cairo,المطريه,30.09178,31.29052,2020-05-18,2511.12,1,0,2020-06-03,2511.12
14977,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.11745,31.2728,2020-05-19,812.921,20,4,2021-03-04,16258.42
15173,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.135,31.24025,2020-05-21,1417.2966666666664,3,1,2021-02-25,4251.889999999999
15188,عطارة,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.03089,31.20538,2020-05-21,1923.9,1,0,2020-12-19,1923.9
16076,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.13115,31.27785,2020-06-20,830.1439999999999,5,0,2021-02-23,4150.719999999999
16083,سوبر ماركت,100119,فيصل,Giza,منشأة البكاري,30.01526,31.14838,2020-06-21,NA,NA,NA,NA,NA
16940,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.97725,31.2425,2020-07-21,980.18,1,0,2020-07-21,980.18
17441,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.1007,31.2196,2020-07-26,744.2059999999999,5,0,2021-03-15,3721.0299999999997
18974,سوبر ماركت,100157,بولاق الدكرور,Giza,مدينه عامر,31.18831,30.03239,2020-08-16,1219.701111111111,9,3,2021-02-21,10977.31
19404,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.04789,31.186,2020-08-19,NA,NA,NA,NA,NA
19408,سوبر ماركت,100122,حدائق القبة,Cairo,مصر والسودان,30.083,31.2867,2020-08-19,858.7266666666666,3,0,2021-03-07,2576.18
19794,سوبر ماركت,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.09951,31.27203,2020-08-23,107,1,1,2020-08-23,107
19964,سوبر ماركت,100119,فيصل,Giza,NA,30.01945,31.18785,2020-08-25,1299.9233333333334,21,4,2021-03-14,27298.39
20214,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.06705,31.3445,2020-08-29,NA,NA,NA,NA,NA
20303,سوبر ماركت,100110,المرج,Cairo,المرج,30.13803,31.33813,2020-08-29,6557,1,0,2020-08-29,6557
21107,سوبر ماركت,100119,فيصل,Giza,NA,30.02807,31.18367,2020-09-09,NA,NA,NA,NA,NA
21183,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1274,31.25555,2020-09-10,1269.7775,12,9,2021-03-14,15237.329999999998
21438,سوبر ماركت,100123,الهرم,Giza,المريوطية هرم,29.98459,31.15869,2020-09-12,260,1,0,2020-09-12,260
21838,كشك,100159,حي الجيزة,Giza,المحكمة,30.00955,31.21378,2020-09-14,NA,NA,NA,NA,NA
23490,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.05682,31.17674,2020-09-22,NA,NA,NA,NA,NA
23514,عطارة,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.14924,31.27574,2020-09-22,NA,NA,NA,NA,NA
23522,سوبر ماركت,100206,المريوطيه - فيصل,Giza,المريوطيه - فيصل,31.14929,29.99806,2020-09-22,260,1,0,2020-09-22,260
23640,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1307,31.28565,2020-09-22,NA,NA,NA,NA,NA
23904,سوبر ماركت,100119,فيصل,Giza,NA,30.00582,31.17174,2020-09-23,967.0814285714285,7,3,2020-10-03,6769.57
25933,عطارة,100112,العمرانية,Giza,العمرانية الغربية ,29.98863,31.20077,2020-09-30,567.91,1,0,2020-09-30,567.91
30177,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,31.31065,30.11398,2020-10-18,374.59999999999997,3,1,2020-10-19,1123.8
2095,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2122,اخري,100134,مدينه نصر,Cairo,مدينه نصر,30.0555,31.3381,2020-01-31,NA,NA,NA,NA,NA
2160,اخري,100000,Others,Cairo,Others,NA,NA,2020-01-31,NA,NA,NA,NA,NA
2196,اخري,100119,فيصل,Giza,العشرين,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2204,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2212,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2234,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2283,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-02,NA,NA,NA,NA,NA
2285,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2294,اخري,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2302,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2312,اخري,100128,المعادي,Cairo,البساتين,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2355,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-03,NA,NA,NA,NA,NA
2419,اخري,100128,المعادي,Cairo,المعادي,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2483,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2540,اخري,100000,Others,Cairo,Others,NA,NA,2020-02-04,NA,NA,NA,NA,NA
2765,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,NA,NA,2020-03-17,3428.24,2,2,2020-03-17,6856.48
2769,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.05104,31.39625,2020-03-17,NA,NA,NA,NA,NA
2868,كشك,100134,مدينه نصر,Cairo,مدينه نصر,30.06467,31.34476,2020-03-22,NA,NA,NA,NA,NA
2932,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-03-23,NA,NA,NA,NA,NA
3020,كشك,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-03-29,NA,NA,NA,NA,NA
3226,سوبر ماركت,100122,حدائق القبة,Cairo,المطريه,30.0882,31.27525,2020-04-11,NA,NA,NA,NA,NA
3230,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-04-11,1487.5,2,0,2020-07-19,2975
3255,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.841,31.33956,2020-04-12,214.5,1,0,2020-06-02,214.5
3270,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.97706,31.25081,2020-04-12,NA,NA,NA,NA,NA
3283,سوبر ماركت,100128,المعادي,Cairo,المعادي,NA,NA,2020-04-13,NA,NA,NA,NA,NA
3291,سوبر ماركت,100110,المرج,Cairo,المرج,NA,NA,2020-04-13,1804.935,4,3,2020-05-30,7219.74
3326,سوبر ماركت,100110,المرج,Cairo,المرج,NA,NA,2020-04-14,NA,NA,NA,NA,NA
3391,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.96789,31.24808,2020-04-15,1881.52125,8,3,2020-06-06,15052.17
3398,سوبر ماركت,100122,حدائق القبة,Cairo,المطريه,30.08943,31.30256,2020-04-16,NA,NA,NA,NA,NA
3515,سوبر ماركت,100110,المرج,Cairo,المرج,30.05153,31.19841,2020-04-19,NA,NA,NA,NA,NA
3601,سوبر ماركت,100110,المرج,Cairo,المرج,30.08727,31.22828,2020-04-23,NA,NA,NA,NA,NA
3720,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.15989,31.31715,2020-04-28,1451.5,4,3,2020-10-04,5806
3944,سوبر ماركت,100110,المرج,Cairo,المرج القديمة,29.96846,31.20538,2020-05-03,NA,NA,NA,NA,NA
3977,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,NA,NA,2020-05-03,NA,NA,NA,NA,NA
3981,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.00911,31.20538,2020-05-03,NA,NA,NA,NA,NA
4036,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,30.09929,31.28736,2020-05-03,NA,NA,NA,NA,NA
4101,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0143,31.18566,2020-05-04,NA,NA,NA,NA,NA
4107,كشك,100110,المرج,Cairo,المرج,29.98272,31.20824,2020-05-04,1453,1,0,2020-05-16,1453
4141,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,NA,NA,2020-05-04,NA,NA,NA,NA,NA
4222,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01041,31.18577,2020-05-05,NA,NA,NA,NA,NA
4515,سوبر ماركت,100123,الهرم,Giza,الهرم,30.01265,31.20366,2020-05-06,1747.1166666666666,3,1,2021-03-09,5241.3499999999995
4556,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01514,31.18378,2020-05-06,NA,NA,NA,NA,NA
4777,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,30.04291,31.16235,2020-05-07,NA,NA,NA,NA,NA
4788,سوبر ماركت,100119,فيصل,Giza,كفر طهرمس,31.19616,30.0145,2020-05-07,NA,NA,NA,NA,NA
4921,سوبر ماركت,100110,المرج,Cairo,المرج,30.15241,31.33221,2020-05-09,NA,NA,NA,NA,NA
4980,سوبر ماركت,100116,الدقي,Giza,الدقي,30.0325,31.2015,2020-05-10,1676.182857142857,7,5,2021-02-25,11733.279999999999
5085,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,30.11948,31.30551,2020-05-10,912,1,0,2020-09-06,912
